geo_type,region,transportation_type,alternative_name,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01
sub-region,Lower Austria,driving,Niederösterreich,100.0,102.31,104.21,113.24,108.96,105.9,99.37,103.08,104.75,102.85,105.8,112.04,100.86,95.38,103.78,105.0,105.39,108.04,116.96,109.89,96.97,100.99,98.05,101.51,101.32,108.43,107.85,108.22,104.53,110.25,112.52,114.0,122.77,117.14,112.11,108.92,110.79,111.53,112.4,119.3,112.04,107.12,105.15,106.09,102.82,108.1,115.83,103.06,102.18,105.45,106.28,118.51,111.9,118.29,109.01,107.89,106.24,102.83,97.11,91.07,85.85,65.48,53.22,45.42,42.49,47.3,43.89,41.32,28.64,31.73,40.29,40.71,40.48,42.12,42.27,39.76,39.7,43.25,45.22,46.72,47.36,44.82,39.83,48.29,52.19,55.83,55.97,58.32,53.11,43.85,40.26,50.3,60.49,63.35,65.95,63.34,53.88,52.49,68.35,68.74,72.68,71.68,67.21,59.28,70.96,72.33,74.67,72.4,74.91,74.62
sub-region,Lower Normandy Region,driving,Basse-Normandie,100.0,102.16,106.61,106.05,124.57,121.85,104.78,102.72,99.8,103.51,102.61,116.99,119.18,99.67,99.19,100.97,104.74,103.24,111.38,121.99,101.15,104.72,107.29,108.84,110.87,119.89,132.33,101.96,108.25,109.34,115.93,112.82,137.11,137.84,113.97,122.96,122.68,125.27,128.09,139.92,136.04,110.1,111.31,110.81,110.57,109.07,113.63,111.61,99.63,100.91,104.77,108.59,109.28,118.48,125.45,98.64,100.8,100.75,101.15,94.77,94.87,90.63,60.5,65.29,41.87,30.91,29.07,28.44,21.12,19.99,29.56,29.7,29.03,29.5,29.51,23.82,23.63,31.07,32.84,32.07,33.18,32.08,26.02,26.52,36.6,35.59,36.6,36.19,35.85,27.48,24.19,30.06,40.39,42.09,42.02,41.56,33.59,32.89,46.52,45.68,45.75,47.49,45.65,34.6,35.6,48.02,66.76,62.62,56.3,44.96
sub-region,Lower Saxony,driving,Niedersachsen,100.0,100.37,101.27,105.67,115.66,106.84,106.46,100.2,103.44,102.02,100.97,110.58,105.68,104.35,101.87,103.38,103.14,104.4,122.98,111.72,109.68,110.06,115.89,108.98,105.12,120.05,114.05,110.01,107.46,107.33,108.14,110.04,127.59,131.01,114.91,106.76,110.7,121.76,111.74,121.79,115.94,107.81,110.0,110.38,108.66,107.3,121.24,116.24,110.28,105.87,106.32,106.55,106.02,124.91,116.31,112.41,103.32,108.08,101.18,92.48,94.2,82.9,77.16,73.9,67.96,63.21,58.75,55.68,46.02,47.6,50.92,52.94,53.36,55.51,57.24,52.03,49.47,57.15,60.91,60.26,59.45,58.14,52.87,63.26,67.38,68.69,70.43,66.0,58.12,56.15,51.19,62.28,68.96,71.15,72.84,72.74,65.93,73.69,74.07,73.83,76.5,75.93,74.6,67.87,76.07,76.45,77.0,77.5,77.8,71.18
sub-region,Lower Silesia Province,driving,Województwo Dolnośląskie,100.0,101.2,103.02,105.96,118.9,112.58,98.58,101.12,98.45,101.55,100.0,120.59,116.03,104.85,106.05,104.05,108.48,116.35,133.02,127.61,114.69,116.14,107.73,110.91,115.17,144.87,146.91,124.75,119.75,105.26,112.11,118.92,151.03,152.03,134.97,119.15,113.3,117.74,121.18,136.07,126.01,114.51,104.93,108.37,104.2,107.58,132.58,109.13,107.81,101.49,102.89,100.62,108.61,120.56,102.89,101.06,95.57,93.39,87.1,82.4,71.69,62.67,47.01,49.03,47.57,46.8,45.59,42.47,34.67,32.27,37.81,38.82,37.17,38.33,37.78,37.76,30.6,37.22,37.08,36.96,35.95,35.92,27.79,28.0,37.46,37.99,40.24,42.61,39.93,27.04,19.87,26.81,39.24,40.88,41.7,44.25,36.51,37.39,48.28,50.75,53.52,58.51,59.41,45.8,57.75,65.68,64.38,61.23,68.29,58.41
sub-region,Lublin Province,driving,Województwo Lubelskie,100.0,100.77,110.93,113.66,118.28,108.34,103.02,102.1,96.88,102.82,106.65,114.58,106.05,93.58,99.89,97.64,101.76,100.42,114.27,103.73,91.89,91.35,96.08,101.45,99.98,120.01,114.02,97.98,95.48,97.65,103.5,105.42,127.59,115.89,106.5,102.61,101.39,106.92,109.81,119.36,119.54,102.2,105.89,105.24,102.43,97.86,114.76,99.17,95.71,94.17,97.38,102.86,99.42,117.82,109.48,97.81,93.9,98.19,90.53,83.06,69.28,51.16,47.71,43.09,43.17,48.24,50.77,47.25,42.8,36.03,42.36,45.95,37.46,44.8,46.76,41.47,40.72,39.06,39.57,37.29,39.54,40.83,33.6,36.93,42.71,41.89,46.53,49.07,42.88,28.9,23.81,31.82,47.57,48.74,47.61,51.7,40.22,41.31,56.55,59.89,57.95,62.86,70.26,62.95,69.79,67.72,73.04,73.73,79.81,73.19
sub-region,Lubusz Province,driving,Województwo Lubuskie,100.0,100.57,105.39,106.21,129.18,114.96,111.36,101.77,103.47,106.4,107.78,129.2,118.32,108.9,112.46,107.66,115.86,111.26,126.99,128.8,117.84,111.02,110.2,113.99,120.91,138.12,132.88,121.14,108.63,107.89,112.27,117.06,151.76,135.75,129.48,115.19,110.63,118.32,119.71,131.94,129.96,121.06,107.45,106.82,103.01,118.58,130.76,121.59,110.6,109.66,108.56,109.21,106.33,121.75,107.3,106.54,100.76,97.41,94.7,89.67,87.82,92.09,75.47,67.98,70.38,68.93,67.58,63.37,51.25,46.46,53.94,56.03,48.16,47.78,55.38,43.55,40.82,46.2,45.97,47.91,44.16,46.37,37.79,36.17,45.38,53.08,54.37,56.18,48.48,31.39,23.88,37.39,54.39,53.9,54.49,55.14,46.56,47.95,62.99,70.8,73.45,72.38,71.95,65.87,69.74,74.48,75.81,76.98,81.59,73.7
sub-region,Luxembourg District,driving,District de Luxembourg,100.0,96.51,93.95,102.95,100.52,82.61,70.85,95.45,96.91,93.72,96.0,99.54,80.29,69.56,94.39,93.74,94.15,94.33,97.94,83.63,72.66,94.48,92.74,98.12,98.23,99.43,84.1,65.03,94.64,99.27,101.16,100.42,109.17,83.77,67.97,85.28,87.01,84.19,85.42,100.37,77.79,66.71,90.49,92.27,89.24,140.6,97.1,87.26,71.09,96.13,91.61,94.25,104.38,96.31,83.88,67.39,86.6,87.11,82.01,74.66,77.71,50.34,41.49,51.5,37.98,30.25,25.78,24.76,16.89,16.23,21.37,21.36,21.73,22.14,23.5,20.14,17.18,22.39,22.79,23.32,23.17,24.6,21.9,20.51,25.18,25.19,26.71,27.27,28.73,24.91,19.53,20.03,27.32,28.45,29.4,30.94,27.28,27.16,32.09,35.27,35.14,36.14,37.09,31.91,30.42,44.67,40.98,40.34,37.42,27.23
sub-region,Luxembourg Province,driving,Province de Luxembourg,100.0,97.39,101.88,100.11,116.21,132.2,114.77,102.09,96.69,103.55,98.56,126.2,137.02,119.54,101.61,97.92,105.72,113.25,151.09,185.19,140.48,106.37,101.74,112.37,105.0,126.93,154.91,111.02,102.58,104.21,103.15,112.77,141.86,149.91,124.0,110.84,108.99,117.75,122.47,179.08,167.06,128.87,121.41,112.4,113.16,168.62,132.29,169.41,123.8,95.21,99.03,106.23,108.54,127.79,142.48,127.79,107.41,96.48,107.25,84.95,88.4,83.0,73.33,64.54,58.34,44.39,37.73,34.1,25.44,27.49,30.53,32.72,30.0,31.59,34.23,29.84,25.77,33.99,33.76,38.69,34.64,36.51,30.35,32.94,40.4,42.33,45.91,44.54,44.41,36.64,31.23,32.58,45.03,46.95,49.56,44.39,36.4,42.12,45.95,47.51,48.5,47.04,47.56,40.84,44.1,53.24,51.2,51.27,50.15,39.95
sub-region,Mae Hong Son Province,driving,แม่ฮ่องสอน,100.0,117.81,113.61,106.7,191.39,236.06,101.4,96.62,83.59,91.76,90.07,104.86,107.43,105.3,84.69,94.41,85.36,81.09,80.13,84.33,73.58,70.42,67.7,69.46,77.78,105.74,131.13,91.02,81.9,75.2,68.21,72.55,76.6,67.18,63.87,59.31,58.65,56.66,47.9,62.69,59.31,64.53,59.6,49.3,42.83,46.95,46.5,52.17,49.74,45.11,39.74,42.6,51.58,50.7,53.79,42.09,39.81,45.25,54.6,52.32,45.7,38.85,35.47,28.77,22.44,24.87,33.19,19.72,19.87,18.18,14.79,13.39,8.98,8.24,9.2,7.28,6.03,9.49,6.4,7.87,7.21,5.52,7.87,6.48,7.06,7.36,7.73,6.55,7.51,6.48,5.22,7.36,5.89,6.84,5.59,7.51,5.81,6.92,8.54,9.12,7.51,6.4,9.79,6.99,7.65,6.92,7.43,10.3,11.11,8.83
sub-region,Magallanes and the Chilean Antarctic Region,driving,Región de Magallanes y de la Antártica Chilena,100.0,100.99,93.88,85.98,98.88,112.18,88.22,102.04,88.81,93.22,94.14,103.29,112.57,80.65,98.82,90.52,86.24,76.76,97.37,106.65,90.65,95.85,97.3,104.28,107.5,112.64,125.94,99.47,111.45,95.19,116.66,119.82,138.45,128.37,105.79,100.53,113.5,95.33,111.65,112.71,112.51,85.06,101.45,102.37,91.77,100.59,102.9,103.95,85.45,67.81,73.01,76.56,75.71,83.81,95.19,72.55,84.0,89.93,76.63,71.76,75.71,88.02,50.1,53.79,55.04,47.6,35.62,33.05,23.63,15.34,20.08,28.11,25.61,27.06,22.65,21.33,19.62,24.16,34.1,29.49,11.85,18.37,15.01,18.24,22.12,23.04,27.25,27.06,33.05,28.24,21.72,24.62,25.87,23.7,22.71,24.42,29.49,24.88,22.91,33.77,23.7,28.11,31.99,29.1,28.77,25.08,31.07,33.84,33.51,34.36
sub-region,Maha Sarakham Province,driving,มหาสารคาม,100.0,99.84,109.93,109.54,166.1,170.95,126.8,103.04,98.58,97.91,108.2,155.54,137.84,110.88,90.7,98.31,104.89,108.99,151.6,146.35,126.13,109.38,110.52,110.68,132.2,244.82,213.36,170.67,126.01,96.85,99.88,113.87,147.69,130.63,118.96,93.73,101.02,97.16,109.14,147.69,145.01,106.35,96.61,101.89,94.36,111.47,178.56,141.15,112.06,95.51,98.98,104.93,140.52,171.15,135.55,115.37,103.82,94.4,100.91,114.58,163.82,143.48,111.39,96.81,99.84,102.33,109.7,141.03,117.34,92.98,81.4,88.69,88.73,61.92,58.45,50.85,49.39,54.95,56.25,58.49,56.52,54.28,56.17,52.19,51.24,50.73,49.39,52.94,53.29,48.29,43.99,40.99,43.12,41.47,48.09,55.58,54.67,49.03,57.94,60.15,61.96,63.85,64.37,57.43,58.42,67.17,50.69,64.01,83.05,93.69
sub-region,Maine,driving,,100.0,104.9,106.6,77.37,129.84,119.18,91.58,113.32,103.7,104.6,108.33,128.78,125.65,95.58,96.62,100.02,101.7,105.79,128.76,130.2,95.72,98.81,101.93,106.6,81.01,87.62,131.45,105.54,97.32,105.15,111.35,93.09,141.78,145.36,122.48,125.21,106.55,121.69,124.75,142.02,140.16,112.45,105.6,107.65,109.35,100.92,145.07,147.31,114.28,104.58,115.16,110.63,119.63,136.45,138.65,115.27,107.49,107.38,109.02,107.94,111.37,111.71,86.0,81.49,69.65,74.9,64.94,71.35,74.48,60.82,57.88,55.21,57.82,62.65,69.54,72.14,44.59,51.35,60.6,60.42,47.67,55.36,58.91,48.0,60.26,60.18,61.94,53.99,60.74,66.54,47.06,51.99,69.12,72.24,70.84,79.26,69.4,74.45,75.3,71.16,74.94,83.68,87.01,93.98,64.24,64.65,76.81,87.43,79.06,84.41
sub-region,Manawatū-Whanganui Region,driving,,100.0,108.84,109.79,139.18,132.2,118.68,109.92,114.49,114.01,113.91,148.3,133.53,120.21,113.67,99.9,101.99,101.3,123.37,122.61,115.96,90.51,100.41,118.58,130.84,133.34,132.45,158.67,97.04,105.3,109.57,110.16,144.07,134.29,129.59,110.98,107.27,108.79,117.51,143.99,128.71,122.34,108.05,104.27,109.87,116.61,148.45,132.03,125.83,98.62,101.18,103.83,108.14,134.48,118.18,129.45,101.87,94.43,96.77,110.66,135.99,125.93,111.87,102.96,86.46,90.15,82.05,101.92,81.62,72.83,72.41,94.89,58.47,22.63,18.72,13.43,13.4,18.68,20.56,23.19,20.06,21.47,15.54,14.68,19.66,25.99,27.8,28.68,14.56,18.28,15.69,14.07,26.54,27.89,25.36,24.56,18.54,16.05,22.06,26.97,27.34,29.59,31.73,20.79,21.08,23.17,59.92,60.44,54.15,60.01,49.97
sub-region,Manitoba,driving,,100.0,107.55,109.64,107.11,131.0,109.71,89.53,106.51,106.7,109.34,109.93,130.33,123.83,90.02,100.22,103.73,107.86,115.92,141.2,124.92,93.63,100.84,103.8,105.22,109.09,129.5,126.22,94.19,101.58,106.51,106.09,113.24,145.13,131.32,105.88,89.34,110.54,110.5,120.04,137.84,133.71,96.52,103.92,106.78,113.03,115.95,139.51,138.34,99.84,105.47,109.9,110.02,114.34,144.26,136.1,95.14,103.39,107.04,108.41,107.1,112.86,95.05,66.61,74.94,74.9,70.42,71.23,80.94,62.8,48.57,60.69,59.33,60.49,61.54,72.78,62.76,50.13,64.63,67.35,63.32,50.35,58.72,56.28,45.36,60.58,62.65,65.14,79.75,60.69,63.96,44.73,60.34,67.36,72.43,73.13,84.64,70.85,58.41,71.76,74.15,79.79,84.23,93.06,76.47,66.29,83.28,83.56,92.0,94.78,98.49
sub-region,Maranhão,driving,,100.0,104.37,105.08,99.32,109.92,121.34,85.08,95.57,92.69,96.5,97.19,121.69,128.51,91.45,86.1,82.67,90.96,87.89,101.96,117.82,87.08,85.61,93.33,89.66,92.62,110.6,126.67,89.47,88.14,95.5,97.5,96.4,111.73,132.96,88.36,89.91,96.78,104.11,103.99,133.99,144.2,108.46,97.98,90.62,87.21,87.33,98.27,107.33,78.93,87.36,86.55,92.47,95.27,102.79,127.4,82.05,92.41,90.06,91.36,93.52,100.09,116.55,82.41,75.84,75.05,71.96,72.9,69.1,55.54,39.0,45.33,43.33,45.91,51.68,49.25,59.42,43.03,53.35,49.62,55.31,61.79,67.42,75.12,51.26,61.19,66.59,59.98,73.22,49.34,75.25,53.84,58.63,58.83,67.91,67.38,68.17,74.75,50.34,59.81,56.25,64.92,62.07,65.01,71.39,46.05,57.19,67.33,61.68,69.77,62.37
sub-region,Marche Region,driving,,100.0,105.54,107.7,107.95,113.57,135.5,117.52,107.91,108.54,107.45,110.25,147.92,134.58,114.82,102.63,104.31,106.23,107.89,109.5,128.19,116.02,106.01,102.39,103.67,107.82,113.13,127.94,120.33,107.42,111.69,117.83,118.04,136.36,145.43,137.64,108.67,112.29,113.03,115.67,131.62,141.08,122.41,102.99,101.61,92.25,94.42,99.49,111.44,93.13,87.72,89.31,89.65,88.9,87.72,84.71,75.01,62.7,41.51,38.47,29.85,28.83,22.16,20.64,26.79,24.13,25.72,26.47,29.06,23.03,17.93,25.23,25.37,24.31,23.15,27.34,24.42,19.16,25.49,26.95,26.45,26.85,27.82,26.63,23.54,27.24,28.44,32.29,34.0,34.88,33.47,18.22,21.21,29.12,32.01,33.18,35.94,35.22,29.79,31.37,32.24,33.65,36.86,37.96,35.19,34.62,35.05,37.32,36.97,38.71,29.25
sub-region,Marlborough Region,driving,,100.0,110.19,114.65,105.56,101.94,99.97,113.16,97.38,98.97,98.35,103.43,92.98,95.5,106.47,97.61,90.27,98.16,94.76,98.03,92.11,97.77,102.04,115.49,111.93,131.4,123.64,119.34,103.98,112.55,105.66,117.63,122.32,113.84,100.0,108.41,119.37,107.79,104.92,108.76,107.63,96.15,97.9,93.31,86.16,91.69,101.52,90.1,87.0,93.18,88.36,97.19,96.99,121.38,97.35,93.98,89.91,99.51,95.89,93.14,137.32,119.92,89.17,76.2,76.68,73.19,75.78,81.79,67.79,58.25,78.2,82.02,56.63,24.22,19.37,15.3,13.87,16.72,18.21,14.65,15.01,12.94,12.97,11.22,16.75,15.04,17.11,16.46,14.07,13.29,9.96,11.55,12.0,12.94,14.55,12.61,10.8,11.61,12.71,13.94,13.71,12.06,13.65,11.68,12.0,15.36,27.72,32.24,30.98,34.44,24.55
sub-region,Maryland,driving,,100.0,104.86,108.01,109.94,126.08,94.76,88.73,97.77,101.54,104.35,107.49,122.94,118.02,87.03,98.29,100.38,102.43,104.82,123.44,119.11,84.57,98.24,104.19,101.22,105.99,117.69,118.74,92.35,102.48,105.54,107.95,116.98,142.95,128.17,98.95,109.68,107.56,107.73,110.47,130.96,131.73,97.76,102.12,107.16,110.33,114.05,133.19,130.72,97.72,107.81,108.77,115.42,118.06,134.34,134.15,100.3,111.81,109.34,108.36,105.96,116.01,102.26,72.6,82.07,74.77,72.64,71.4,79.16,65.4,50.7,54.37,56.46,52.57,61.21,68.08,54.65,47.44,59.01,46.45,49.93,52.38,60.52,52.23,44.67,54.74,53.69,57.39,55.98,63.48,59.47,41.08,51.96,58.94,63.16,63.58,72.04,64.94,55.41,64.46,62.15,67.33,66.17,71.66,72.82,52.06,64.95,67.36,72.73,65.76,83.43
sub-region,Massachusetts,driving,,100.0,103.04,108.19,108.23,124.68,104.39,86.56,99.37,101.93,103.24,105.74,122.61,113.86,87.5,93.55,98.28,101.45,104.81,121.44,114.42,81.4,93.87,99.21,100.86,101.59,119.79,116.76,89.38,96.08,102.35,105.67,108.94,134.08,119.11,95.64,101.09,105.19,109.47,110.32,125.48,119.94,93.24,99.45,103.19,105.51,111.77,129.01,124.66,95.71,99.44,109.95,105.27,111.51,123.8,118.73,95.14,102.74,101.35,99.87,95.01,98.02,87.0,64.99,69.36,59.38,62.89,54.8,63.96,56.69,42.9,46.76,45.38,43.19,48.6,56.06,49.97,33.27,42.88,46.8,46.81,44.25,47.28,48.2,40.09,49.23,50.35,46.03,45.01,55.47,54.18,35.5,40.92,54.5,54.27,53.77,61.2,47.23,52.99,53.11,51.17,55.47,60.31,58.72,68.15,43.55,49.66,59.21,63.06,58.41,66.04
sub-region,Mato Grosso,driving,,100.0,104.55,102.99,102.28,120.04,124.04,84.04,95.96,102.01,100.27,103.01,114.17,125.02,84.31,93.48,100.28,102.95,101.39,121.68,129.06,83.74,95.04,100.65,98.67,104.39,122.75,138.15,88.31,96.34,96.88,105.51,103.71,126.24,138.11,86.52,95.22,100.91,99.65,106.86,126.93,143.91,88.55,103.81,86.7,87.66,96.0,105.6,122.92,79.98,92.33,97.72,104.48,103.44,127.09,148.68,84.6,100.98,105.68,106.98,107.92,121.49,141.45,84.47,90.78,91.21,80.85,78.25,76.24,70.2,43.0,56.08,58.77,62.05,62.57,74.79,77.47,53.68,70.21,73.67,74.64,81.95,90.77,103.81,61.09,84.49,87.06,89.83,110.01,77.18,115.74,65.63,81.53,82.59,85.77,90.64,100.12,105.42,66.03,90.5,76.1,86.37,95.77,104.74,115.46,69.45,84.0,95.97,99.73,121.08,98.66
sub-region,Mato Grosso do Sul,driving,,100.0,105.02,105.25,102.38,116.38,119.79,86.27,103.33,101.89,98.13,102.43,116.81,119.33,76.93,97.5,102.52,99.12,95.32,117.83,117.06,81.06,98.18,102.75,99.66,106.33,128.38,136.33,91.13,107.04,104.5,105.98,114.19,127.4,135.28,83.37,103.14,104.66,103.82,102.38,133.28,129.09,82.58,90.62,81.22,85.61,97.0,112.69,129.36,77.85,92.95,101.83,104.79,105.45,127.87,146.14,88.75,101.24,102.66,101.26,104.59,124.44,134.9,80.06,82.48,82.59,75.22,69.57,75.53,54.03,34.8,49.66,49.7,49.88,48.08,60.88,51.3,36.53,52.82,58.84,60.53,62.43,73.23,73.28,44.09,64.62,68.68,76.62,86.6,58.5,89.58,46.42,67.33,66.03,73.26,69.69,80.23,80.63,52.78,81.25,60.22,77.36,79.44,89.1,90.94,53.77,77.6,82.42,83.33,99.29,79.27
sub-region,Maule Region,driving,Región del Maule,100.0,89.66,105.57,103.18,143.53,139.65,119.05,113.43,98.44,106.23,105.94,144.59,137.22,130.26,113.9,102.19,99.55,110.54,164.86,164.5,136.36,144.17,124.8,122.59,126.45,188.69,175.51,153.22,168.07,125.48,136.11,144.69,170.35,180.86,149.79,171.38,136.81,136.27,128.05,159.99,143.74,136.18,120.49,142.25,111.51,122.52,136.83,142.13,97.04,85.85,76.53,67.64,71.88,96.46,108.64,66.62,65.99,82.49,72.65,72.69,105.51,91.92,57.08,57.71,50.49,38.57,38.48,37.4,29.81,19.43,28.93,26.88,27.65,28.64,26.74,28.17,21.58,28.55,32.48,28.96,32.88,34.3,31.62,25.21,28.98,38.0,39.88,33.76,22.32,25.32,21.82,34.53,36.2,34.28,32.86,38.41,37.6,29.68,41.68,33.13,36.97,36.22,40.35,36.52,29.38,32.66,37.96,39.99,51.25,34.98
sub-region,Mayo,driving,,100.0,99.75,99.7,101.83,119.1,114.98,108.89,101.63,100.76,100.91,97.46,117.52,126.36,120.82,93.8,93.8,92.38,99.04,119.45,153.78,119.3,97.56,104.88,102.69,103.05,128.64,111.48,110.97,94.72,85.02,95.07,102.29,126.92,120.21,123.01,122.65,130.57,136.77,128.29,145.1,143.98,128.54,106.09,100.71,104.32,118.33,127.68,119.65,136.47,112.19,98.07,99.95,119.71,130.98,142.97,141.24,93.19,96.34,102.34,79.63,93.7,82.12,83.39,65.82,47.89,63.99,73.03,72.73,58.81,68.21,50.99,53.28,49.47,47.23,77.76,33.47,34.43,41.95,38.45,35.8,39.36,36.77,22.7,21.53,41.04,41.8,38.19,34.48,39.97,26.87,22.55,27.22,46.67,49.31,45.81,48.96,34.33,33.72,55.61,57.03,50.23,48.2,46.98,42.36,26.41,46.93,48.45,47.03,42.05,53.63
sub-region,Mazovia Province,driving,Województwo Mazowieckie,100.0,101.68,104.31,106.65,112.58,98.92,84.7,99.71,102.42,105.42,104.61,114.8,98.25,85.87,97.08,100.91,110.34,107.64,116.3,99.59,84.89,99.15,101.41,106.39,108.01,121.51,103.54,89.39,97.61,97.38,98.34,102.11,113.31,96.37,87.15,97.17,98.84,99.55,101.74,110.08,97.71,93.36,104.66,109.61,106.1,105.78,114.43,99.41,90.96,105.25,103.69,104.2,105.52,114.78,96.28,88.79,95.15,96.61,91.54,78.32,65.38,40.37,37.82,42.49,42.34,42.92,39.06,38.95,32.73,30.43,37.67,39.27,33.57,34.44,36.91,35.25,29.5,33.73,34.73,33.15,32.43,34.78,28.3,28.79,34.54,36.31,39.35,40.62,38.31,24.3,18.09,23.96,35.76,37.97,38.62,42.6,34.05,33.56,46.54,48.09,49.83,54.33,56.18,47.63,46.94,55.28,59.69,58.61,68.49,49.45
sub-region,Meath,driving,,100.0,110.36,107.61,114.16,121.74,127.17,116.69,117.08,113.82,124.64,125.18,124.34,129.64,123.04,111.56,117.55,115.75,111.41,126.7,126.18,125.28,105.6,108.83,114.45,111.17,121.25,127.63,109.35,105.03,110.99,114.67,116.37,139.12,131.48,121.3,130.65,131.29,132.39,126.48,146.67,128.98,116.32,120.56,110.01,111.8,120.56,135.83,120.2,129.89,115.61,118.18,118.63,120.37,128.91,137.91,127.61,113.6,99.51,100.71,96.05,82.4,74.43,64.1,63.21,57.67,63.31,69.4,72.47,61.45,66.82,59.24,60.71,56.25,56.15,62.38,38.58,24.2,38.04,36.12,36.05,37.62,36.22,29.6,29.3,38.38,36.81,48.0,35.61,38.4,30.65,23.85,28.76,40.27,42.09,43.95,48.22,32.27,33.69,48.93,45.57,46.16,40.64,44.25,34.4,30.72,46.43,41.33,42.75,41.64,57.69
sub-region,Mecklenburg-Vorpommern,driving,,100.0,101.41,104.39,103.13,115.79,113.31,121.52,102.44,103.13,106.43,105.56,117.8,110.82,114.3,102.4,103.22,98.82,101.84,120.68,128.65,132.36,116.75,115.18,115.88,114.32,136.68,125.5,116.34,110.01,107.79,107.35,115.21,133.44,127.41,128.7,116.49,115.14,111.04,111.0,127.36,122.21,126.5,114.77,116.59,112.16,111.27,129.31,121.18,125.13,114.1,114.26,111.18,113.76,133.19,126.04,126.8,112.8,106.82,104.89,98.2,104.3,99.97,93.09,78.96,72.39,67.12,62.55,56.17,43.14,45.95,52.2,51.95,53.33,57.55,54.92,48.42,50.6,58.2,59.01,59.02,59.51,55.13,45.54,58.8,64.68,63.54,65.35,59.83,50.73,47.24,49.17,59.36,67.36,69.75,70.03,69.03,60.54,70.3,71.54,71.81,72.53,74.47,73.6,64.06,72.86,73.97,73.32,76.68,75.99,71.64
sub-region,Melilla,driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub-region,Michigan,driving,,100.0,102.13,103.23,106.13,129.07,87.73,80.96,97.68,101.46,101.84,104.25,123.34,117.9,80.66,94.66,98.72,100.04,105.0,123.99,117.12,82.26,96.44,99.24,101.27,105.92,119.66,116.63,85.41,98.71,104.27,105.68,109.25,137.71,125.55,93.88,103.71,104.44,106.67,110.91,132.21,133.39,93.68,100.56,105.98,101.48,111.66,136.38,136.38,96.19,107.91,112.45,113.54,118.55,137.34,138.78,101.53,108.2,116.24,107.83,103.55,107.52,93.54,70.93,77.09,73.25,68.75,67.72,73.09,61.88,46.88,57.52,42.11,47.19,45.42,52.22,41.77,36.31,44.7,46.04,47.57,51.61,57.29,46.28,41.39,48.51,47.6,53.18,50.04,55.29,51.58,33.26,47.03,50.91,54.41,56.15,57.52,60.25,49.4,61.39,56.96,57.91,59.87,70.11,65.12,57.79,67.83,72.21,67.18,71.16,89.43
sub-region,Michoacán,driving,,100.0,97.18,95.85,99.06,111.09,116.94,91.46,90.09,88.01,88.32,91.16,108.05,111.05,85.24,82.9,83.21,87.79,93.45,114.4,126.56,97.32,94.42,84.17,83.03,84.06,98.92,106.9,86.74,81.91,83.72,82.69,94.82,121.65,118.95,92.23,85.62,85.87,86.82,93.02,110.45,117.88,87.93,82.89,80.75,86.05,90.72,106.88,114.06,89.82,79.92,79.0,83.38,86.42,100.91,110.0,81.98,76.71,80.75,82.92,89.7,108.89,125.28,91.99,85.51,75.74,69.79,64.61,74.73,72.43,51.24,52.72,50.25,46.62,48.52,49.85,52.46,39.98,45.95,45.79,46.89,46.09,48.37,51.35,39.99,44.74,44.83,49.04,41.07,38.74,41.24,37.76,46.49,46.97,46.26,46.5,51.44,51.48,41.91,44.71,44.43,42.23,44.25,47.25,49.66,39.85,42.67,45.47,48.83,49.86,48.03
